,Zipcode,Lat,Lng
752,27565,36.3655298,-78.6114999
753,28803,35.56714230000001,-82.5437614
754,33314,26.0695412,-80.22655449999999
755,28052,35.21566809999999,-81.2408689
756,39401,31.2148677,-89.28472510000002
757,30125,34.0196497,-85.31362179999999
758,40117,37.9035863,-86.1039189
759,40272,38.0950217,-85.8281458
760,32533,30.6155415,-87.32149079999999
761,28768,35.2781238,-82.669947
762,29651,34.8542647,-82.1931149
763,32522,30.43,-87.22999999999999
764,32209,30.36173479999999,-81.69663059999999
765,28677,35.7678029,-80.92077370000001
766,27889,35.546822,-77.0520004
767,31701,31.5301723,-84.17516479999999
768,33064,26.2778269,-80.109357
769,33314,26.0695412,-80.22655449999999
770,33956,26.5433298,-82.11695499999999
771,39208,32.2540172,-90.08402149999999
772,38111,35.0938483,-89.9346659
773,42361,35.0938483,-89.9346659
774,38036,35.3254521,-89.61927899999999
775,29494,35.3254521,-89.61927899999999
776,28315,35.1146143,-79.4366324
777,32750,28.7108495,-81.3509416
778,28726,35.2788129,-82.4156829
779,42066,36.6979468,-88.7036451
780,27574,36.4768903,-78.8835548
781,33155-2802,25.7360194,-80.3157397
782,29681,34.7692466,-82.2365981
783,42365,34.7692466,-82.2365981
784,27576,35.5804492,-78.2703951
785,32905,28.0298719,-80.6049374
786,33619,27.9363828,-82.37773349999999
787,29829,33.5944907,-81.84429340000001
788,28056,35.2277973,-81.1085744
789,29710,35.0948229,-81.22985299999999
790,31521,31.15,-81.49
791,32222,30.2211093,-81.82790109999999
792,27055,36.0929378,-80.6548882
793,33309,26.1889227,-80.1763467
794,28456,34.3751643,-78.2817834
795,33039-1299,25.4860421,-80.3909164
796,28401,34.3023653,-77.9852853
797,42732,37.5961819,-86.1141045
798,38301,35.5821649,-88.8455037
799,38109,35.0277217,-90.1401381
800,29902,32.3397688,-80.68817179999999
801,29302,34.9190189,-81.84429340000001
802,35094,33.5143076,-86.5703554
803,32340,30.4980672,-83.3789389
804,32209,30.36173479999999,-81.69663059999999
805,32212,30.2114525,-81.6747295
806,28012,35.2010926,-81.04234290000001
807,27565,36.3655298,-78.6114999
808,33570,27.6958511,-82.4536115
809,29902,32.3397688,-80.68817179999999
810,33619,27.9363828,-82.37773349999999
811,39701,33.4521847,-88.5371958
812,32206,30.346791,-81.6418656
813,28451,34.2577465,-78.0880129
814,29405,32.8669545,-79.9752212
815,29503,32.8669545,-79.9752212
816,27560,35.8387032,-78.8269385
817,33815,28.0482439,-81.9916586
818,31520,31.1763619,-81.50477719999999
819,40216,38.1903228,-85.83838569999999
820,29704,34.8415786,-80.9097127
821,37091,35.5005999,-86.761749
822,29033,33.9557774,-81.058906
823,30622,33.9493656,-83.517682
824,29365,34.972741,-82.1604849
825,29405,32.8669545,-79.9752212
826,31206,32.7962119,-83.6880257
827,32340,30.4980672,-83.3789389
828,38485,35.3255332,-87.7369607
829,31704,31.5547633,-84.06035
830,28214,35.2833293,-80.9760556
831,31794,31.4400847,-83.4856913
832,30728,34.7022961,-85.21012689999999
833,41049,38.2903727,-83.6135572
834,29340,34.965225,-81.5596427
835,38114,35.0938654,-89.99067339999999
836,33166,25.8235041,-80.3101684
837,38358,35.9307074,-88.7686382
838,39581,30.3640657,-88.5226886
839,30903,33.47,-81.97
840,36037,31.7205259,-86.6207943
841,33619,27.9363828,-82.37773349999999
842,33161,25.8909628,-80.1819268
843,38464,35.3208843,-87.5000082
844,40824,36.8398306,-83.3739305
845,38018,35.1376546,-89.7661527
846,42348,37.8280909,-86.761749
847,28144,35.6999973,-80.4660256
848,28401,34.3023653,-77.9852853
849,41072,34.3023653,-77.9852853
850,39429,31.2165811,-89.7379958
851,34268,27.1598098,-81.88431589999999
852,33617,28.0307138,-82.3994214
853,28012,35.2010926,-81.04234290000001
854,27607,35.8019142,-78.6875364
855,38108,35.1763676,-89.9673469
856,33012,25.8641207,-80.30459669999999
857,37830,35.9858908,-84.2805478
858,36553,31.2253371,-88.0705319
859,28640,36.3977815,-81.4169093
860,32801,28.5416658,-81.37568619999999
861,42053,28.5416658,-81.37568619999999
862,29203,34.1156043,-81.0533854
863,29033,33.9557774,-81.058906
864,29681,34.7692466,-82.2365981
865,32352,30.6684202,-84.5850997
866,29902,32.3397688,-80.68817179999999
867,30906,33.380425,-81.97529949999999
868,33619,27.9363828,-82.37773349999999
869,32508,30.355867,-87.2866995
870,33178-1135,25.8433674,-80.4326521
871,36562,31.03493139999999,-87.6383797
872,33024,26.0195493,-80.22352269999999
873,39466,30.5044923,-89.68162079999999
874,32205,30.3065729,-81.7294702
875,32526,30.5251284,-87.4009165
876,32960,27.6445079,-80.4048306
877,32351,30.4644422,-84.6479124
878,39191,31.6961392,-90.3936722
879,28451,34.2577465,-78.0880129
880,31074,34.2577465,-78.0880129
881,33619,27.9363828,-82.37773349999999
882,28212,35.195314,-80.7491563
883,28429,34.3370418,-77.8938895
884,38614,34.1960298,-90.6393702
885,40014,38.3341799,-85.45818589999999
886,36571,30.8242537,-88.08030509999999
887,33691-7721,30.8242537,-88.08030509999999
888,27589,36.3208776,-78.1564432
889,31098,32.6333472,-83.581615
890,29690,35.0871827,-82.4102628
891,29730,34.9037259,-81.0092062
892,38901,33.7516314,-89.81303559999999
893,38066,35.0599375,-89.5308903
894,32771,28.800557,-81.30693149999999
895,32771,28.800557,-81.30693149999999
896,29671,34.9304671,-82.713132
897,32431,30.7921062,-85.4169211
898,29802,33.5660738,-81.721042
899,33566,27.9743757,-82.1223977
900,29209,33.9425519,-80.9539475
901,29033,33.9557774,-81.058906
902,32724,29.0612685,-81.22985299999999
903,29812,33.184635,-81.38393260000001
904,28677,35.7678029,-80.92077370000001
905,38107,35.1653736,-90.0233208
906,33619,27.9363828,-82.37773349999999
907,38017,35.0603204,-89.64399240000002
908,40165,37.9638131,-85.7051116
909,37920,35.9113041,-83.8685072
910,33404,26.7712632,-80.0702555
911,34997,27.1038963,-80.2432839
912,39208-3227,32.2540172,-90.08402149999999
913,39046,32.5825142,-89.9626799
914,33605,27.9565429,-82.4265217
915,37408,35.0282934,-85.3110368
916,32750,28.7108495,-81.3509416
917,33010,25.839203,-80.2823063
918,33619,27.9363828,-82.37773349999999
919,36512,27.9363828,-82.37773349999999
920,36505,30.9491662,-87.9922684
921,34689,28.1436975,-82.76707449999999
922,33594,27.9291055,-82.2474648
923,31707,31.5766377,-84.1962563
924,36108,32.3287007,-86.438974
925,33619,27.9363828,-82.37773349999999
926,37410,35.0010118,-85.31620660000002
927,31520,31.1763619,-81.50477719999999
928,34711,28.5366442,-81.71305219999999
929,29045,34.187499,-80.8322428
930,33403,26.8070321,-80.0814292
931,40109,38.0658795,-85.751283
932,33617,28.0307138,-82.3994214
933,35898,34.63,-86.64999999999999
934,32403,30.073727,-85.5920787
935,32446,30.876325,-85.21012689999999
936,29617,34.92624910000001,-82.4644445
937,35808,34.6729904,-86.65103289999999
938,32215,30.2606644,-81.5579716
939,33159,25.77,-80.19
940,38381,41.4657913,-82.0500184
941,38701,33.3664005,-91.07777229999999
942,38017,35.0603204,-89.64399240000002
943,29902,32.3397688,-80.68817179999999
944,27614,35.9484958,-78.62285039999999
945,27962,35.8087701,-76.7567368
946,32220,30.3424249,-81.84429340000001
947,32570,30.8158292,-87.0224442
948,33069,26.2286939,-80.1596041
949,33311,26.142147,-80.1763467
950,33032,25.5232393,-80.3769999
951,31030,32.5483579,-83.91089680000002
952,28456,34.3751643,-78.2817834
953,37098,35.90723870000001,-87.32149079999999
954,32234,30.2372998,-81.9971108
955,32757,28.7519902,-81.63638689999999
956,62428,39.2436717,-88.14865700000001
957,61109,42.18310839999999,-89.0657027
958,48917,42.7287542,-84.63744840000001
959,62301,39.9420653,-91.3951694
960,56110,39.9420653,-91.3951694
961,56473,46.3329429,-94.469259
962,43219,40.0415191,-82.9178838
963,49022,42.1193949,-86.357952
964,49224,42.29369639999999,-84.75244819999999
965,62205,38.6057218,-90.1167463
966,54201,44.616552,-87.48020679999999
967,45638,38.5702309,-82.669947
968,49003,42.27,-85.5699999
969,44629,40.3480833,-81.4388858
970,53012,43.3224055,-88.0411993
971,48846,43.0095074,-85.0441304
972,46319,41.5226492,-87.4306663
973,60434,41.5151528,-88.1308445
974,49221,41.8851765,-84.05902900000001
975,45304,39.9965997,-84.54318669999999
976,45011,39.4296413,-84.5117321
977,55810,46.7449354,-92.2605743
978,62089,39.1295235,-89.4916413
979,54806,46.5517439,-90.8354725
980,49006,42.3010755,-85.63320929999999
981,49684,44.8245398,-85.6640365
982,48906,42.7842327,-84.5746243
983,61036,42.41283019999999,-90.3936722
984,48706,43.5940178,-83.9744262
985,55042,44.991515,-92.890461
986,46619,41.6530149,-86.34781509999999
987,45404,39.7883044,-84.1593413
988,61072,42.4496851,-89.1515476
989,61008,42.2501791,-88.8455037
990,49085,42.0537084,-86.4693235
991,47401,39.07935579999999,-86.438974
992,48473,42.9503143,-83.8260884
993,54115,44.40193499999999,-88.0705319
994,44048,41.8447643,-80.6437906
995,49442,43.24433,-86.1141045
996,55432,45.0935798,-93.2641955
997,43113,39.5837779,-82.9716617
998,46016,40.096197,-85.6948458
999,43950,40.0953458,-80.92077370000001
1000,56401,46.3259522,-94.1442531
1001,53204,43.0153807,-87.92857769999999
1002,49057,42.1917096,-86.15482689999999
1003,49504,42.9880623,-85.7153754
1004,61010,42.9880623,-85.7153754
1005,46391,41.5401639,-86.9223432
1006,49783,46.4313095,-84.2810691
1007,48208,42.3475066,-83.0844532
1008,46222,39.8070137,-86.2260131
1009,53012,43.3224055,-88.0411993
1010,48442,42.7833139,-83.6135572
1011,62568,39.5464315,-89.3037147
1012,61866,40.3145207,-88.14865700000001
1013,49720,45.29387939999999,-85.22816
1014,49548,42.86447709999999,-85.6588999
1015,45011,39.4296413,-84.5117321
1016,62048,38.8152747,-90.09804299999999
1017,44102,41.4789363,-81.7404134
1018,44035,41.3683407,-82.10764139999999
1019,62231,38.6092868,-89.3606298
1020,53575,42.9205564,-89.3795835
1021,48617,43.8606165,-84.7315563
1022,46947,40.7807397,-86.3782198
1023,49855,46.54777139999999,-87.39562409999999
1024,47201,39.1265636,-85.971322
1025,46514,41.7204299,-85.9815339
1026,46902,40.4370815,-86.1039189
1027,44321,41.0875099,-81.63638689999999
1028,43812,40.2892965,-81.8879884
1029,60944,41.0644415,-87.62731769999999
1030,55031,41.0644415,-87.62731769999999
1031,53115,42.6410322,-88.6530753
1032,61356,41.39982089999999,-89.436391
1033,44077,41.68389380000001,-81.22985299999999
1034,45319,39.9168199,-83.9413462
1035,46544,41.6367762,-86.15482689999999
1036,44622,40.5443195,-81.49379929999999
1037,48173-9736,42.0708162,-83.2465794
1038,49445,43.2883524,-86.2767995
1039,60555,41.83635100000001,-88.21690269999999
1040,45695,39.1743618,-82.36688699999999
1041,62049,39.1322873,-89.4553088
1042,55011,45.31968819999999,-93.2860769
1043,45373,40.0620944,-84.20679919999999
1044,54701,44.7470586,-91.50150090000001
1045,49107,41.84350120000001,-86.39847929999999
1046,60515,41.8132909,-88.02163340000001
1047,47807-1920,39.472912,-87.3959564
1048,46077,39.9831886,-86.2767995
1049,60409,41.6099709,-87.5445302
1050,61073,42.4188941,-88.9892448
1051,53132,42.8657326,-87.9922684
1052,45030,39.2667628,-84.79420909999999
1053,44004,41.84662160000001,-80.7879407
1054,46350,41.5939193,-86.7013894
1055,55421,45.0563001,-93.25994589999999
1056,49504,42.9880623,-85.7153754
1057,44035,41.3683407,-82.10764139999999
1058,48463,41.3683407,-82.10764139999999
1059,46803,41.0714692,-85.1012477
1060,54302,44.5087986,-87.9775787
1061,47460,39.3177867,-86.7818523
1062,55337,44.7758378,-93.2684215
1063,55432,45.0935798,-93.2641955
1064,43723,39.9683509,-81.52672820000001
1065,48316,42.6834831,-83.0683519
1066,46561,41.6642477,-86.0835415
1067,60401,41.3561962,-87.5988876
1068,47201,39.1265636,-85.971322
1069,46406,41.6020598,-87.4108352
1070,55414,44.978175,-93.2157342
1071,49684,44.8245398,-85.6640365
1072,48880,43.4519585,-84.5850997
1073,48880,43.4519585,-84.5850997
1074,48809,43.057058,-85.2515482
1075,49544,43.0283952,-85.7564107
1076,60002,42.4752471,-88.0314174
1077,53589,42.9196358,-89.2277026
1078,53032,43.494623,-88.6144839
1079,48750,44.4587227,-83.4856913
1080,61832,40.1313166,-87.6285099
1081,48356,42.6549714,-83.581615
1082,46514,41.7204299,-85.9815339
1083,53108,42.81613249999999,-87.94328370000001
1084,62957,37.3279939,-89.44585099999999
1085,62439,38.7282652,-87.6814198
1086,44685,40.9695377,-81.3949264
1087,47802,39.3539395,-87.4009165
1088,61109,42.18310839999999,-89.0657027
1089,48846,43.0095074,-85.0441304
1090,48307,42.66789139999999,-83.13273319999999
1091,47710,38.0223462,-87.5741877
1092,53545,42.7328159,-89.0274915
1093,53545,42.7328159,-89.0274915
1094,62040,38.7157973,-90.13077969999999
1095,60085,42.3641878,-87.86479609999999
1096,60434,41.5151528,-88.1308445
1097,60434,41.5151528,-88.1308445
1098,55422,45.0167268,-93.3364004
1099,49009,42.29561090000001,-85.6639168
1100,49441,43.21238779999999,-86.317392
1101,49330,43.23126449999999,-85.7461548
1102,49512,42.8846539,-85.55091639999999
1103,60185,41.8959291,-88.21690269999999
1104,60185,41.8959291,-88.21690269999999
1105,60185,41.8959291,-88.21690269999999
1106,60185,41.8959291,-88.21690269999999
1107,46205,39.829875,-86.1395598
1108,55058,39.829875,-86.1395598
1109,53044,43.7454566,-87.7812524
1110,46901-4900,40.50995,-86.15482689999999
1111,55104,44.9516643,-93.16290629999999
1112,56601,47.5796497,-94.91875689999999
1113,55421,45.0563001,-93.25994589999999
1114,49601,44.2722287,-85.47880649999999
1115,56308,45.8166584,-95.357288
1116,60633,41.6602362,-87.56430399999999
1117,46404,41.5812093,-87.3711477
1118,46510,41.1035692,-85.78716630000001
1119,45385,41.1035692,-85.78716630000001
1120,46514,41.7204299,-85.9815339
1121,61301,41.377456,-89.0752499
1122,44047,41.7246561,-80.7436141
1123,53051,43.1397761,-88.1096118
1124,56001,44.1223003,-93.9674371
1125,54247,44.1791122,-87.78617109999999
1126,54247,44.1791122,-87.78617109999999
1127,47401,39.07935579999999,-86.438974
1128,60439,41.6729486,-87.962884
1129,48317,42.6432249,-83.0468775
1130,43302,40.5518645,-83.12200740000002
1131,56347,45.991026,-94.8680684
1132,48192,42.204837,-83.15953999999999
1133,46516,41.6792072,-85.9406745
1134,55112,45.0766457,-93.20151760000002
1135,53713,43.0324123,-89.3843206
1136,46514,41.7204299,-85.9815339
1137,46952,40.6128584,-85.62292959999999
1138,49431,43.9823555,-86.39847929999999
1139,53005,43.0717382,-88.099845
1140,61301,41.377456,-89.0752499
1141,49224,42.29369639999999,-84.75244819999999
1142,48183,42.1352293,-83.2291862
1143,49650,44.72959609999999,-85.8793252
1144,48455,42.9578295,-83.2720082
1145,45337,39.97986760000001,-84.406761
1146,49001,42.25936249999999,-85.57150150000001
1147,53013,43.55949,-87.8353278
1148,46401,41.5917517,-87.317842
1149,46406,41.6020598,-87.4108352
1150,61008,42.2501791,-88.8455037
1151,45150,39.1680808,-84.238417
1152,56267,45.6362336,-95.93239799999999
1153,53244,45.6362336,-95.93239799999999
1154,48906,42.7842327,-84.5746243
1155,45342,39.6128751,-84.2489525
1156,53150,42.8677237,-88.1096118
1157,49461,43.376782,-86.32753509999999
1158,54914,44.26558,-88.4306955
1159,54701,44.7470586,-91.50150090000001
1160,55421,45.0563001,-93.25994589999999
1161,47460,39.3177867,-86.7818523
1162,47401,39.07935579999999,-86.438974
1163,44460,40.8994485,-80.8765205
1164,55112,45.0766457,-93.20151760000002
1165,45344,39.9695432,-83.99558789999999
1166,44076,41.5339129,-80.8322428
1167,46402,41.6053514,-87.33639339999999
1168,62040,38.7157973,-90.13077969999999
1169,55426,44.95464399999999,-93.3847969
1170,49028,41.8398553,-85.21012689999999
1171,45404,39.7883044,-84.1593413
1172,46514,41.7204299,-85.9815339
1173,60085,42.3641878,-87.86479609999999
1174,60085,42.3641878,-87.86479609999999
1175,54656,43.945742,-90.8124215
1176,49601,44.2722287,-85.47880649999999
1177,46077,39.9831886,-86.2767995
1178,48182,41.75985439999999,-83.57096399999999
1179,55021,44.3139974,-93.29861059999999
1180,55011,45.31968819999999,-93.2860769
1181,55128,44.9894676,-92.97045229999999
1182,53003,43.2141248,-88.5148285
1183,62201,38.6634244,-90.102718
1184,44084,41.6688005,-80.9097127
1185,55960,44.1633048,-92.5197932
1186,53022,43.2172378,-88.1096118
1187,54650,43.9083438,-91.2409799
1188,49418,42.8737472,-85.77691639999999
1189,43946,39.649915,-80.9650023
1190,49766,44.9065814,-83.4646133
1191,49445,43.2883524,-86.2767995
1192,61350,41.375388,-88.8455037
1193,61350,41.375388,-88.8455037
1194,60085,42.3641878,-87.86479609999999
1195,49634,42.3641878,-87.86479609999999
1196,61109,42.18310839999999,-89.0657027
1197,61008-2308,42.2501791,-88.8455037
1198,48837,42.7243308,-84.75244819999999
1199,49444,43.1790617,-86.1853474
1200,54872,45.74622859999999,-92.3854473
1201,60623,41.8475982,-87.7271123
1202,60608,41.8492122,-87.6713199
1203,60622,41.9013087,-87.68276759999999
1204,60610,41.9003099,-87.63338710000001
1205,60614,41.9203468,-87.6433139
1206,60645,42.0105286,-87.6926257
1207,60608,41.8492122,-87.6713199
1208,60608,41.8492122,-87.6713199
1209,56573,46.5728122,-95.59053689999999
1210,45039,39.33376,-84.238417
1211,60048,42.2868698,-87.94328370000001
1212,46151,39.3913252,-86.4592091
1213,55075,44.8759802,-93.0275802
1214,49770,45.3540431,-84.8782707
1215,46117,39.8109951,-85.60750639999999
1216,45424,39.853124,-84.1224036
1217,47591,38.605823,-87.5198011
1218,45215,39.2414664,-84.46976629999999
1219,48116,42.50934960000001,-83.7730237
1220,53562,43.1156039,-89.5308903
1221,44622,40.5443195,-81.49379929999999
1222,46241,39.7260156,-86.26664629999999
1223,55426,44.95464399999999,-93.3847969
1224,44035,41.3683407,-82.10764139999999
1225,54971,43.8995087,-88.8263006
1226,56477,46.6176106,-95.0424814
1227,46202,39.7794767,-86.1700894
1228,49010,42.5166512,-85.8895551
1229,48654,44.43794930000001,-84.14351359999999
1230,49002,42.1805732,-85.57150150000001
1231,62882,38.6286632,-89.1134166
1232,62959,37.6975961,-88.9222277
1233,45409,39.7206965,-84.1936203
1234,62206,38.5794331,-90.1588618
1235,62201,38.6634244,-90.102718
1236,53959,43.5414652,-89.9813445
1237,61074,42.1374343,-90.13077969999999
1238,49444,43.1790617,-86.1853474
1239,54911,44.2837065,-88.37249299999999
1240,54451,45.1861367,-90.4152179
1241,47274,38.9572194,-85.8895551
1242,53081,43.7013054,-87.7271123
1243,48843,42.5656204,-83.91089680000002
1244,45069,39.341965,-84.406761
1245,53204,43.0153807,-87.92857769999999
1246,55303,45.30402300000001,-93.44174989999999
1247,45439,39.703893,-84.21734029999999
1248,48083,42.5496035,-83.11127979999999
1249,55407,44.9398026,-93.2533339
1250,45680,38.4686596,-82.5510469
1251,61109,42.18310839999999,-89.0657027
1252,46221-5004,39.6841663,-86.2463337
1253,49424,42.8564729,-86.1141045
1254,49345,43.152402,-85.7051116
1255,49509,42.8948162,-85.6897121
1256,54479,44.7940364,-90.2807868
1257,48116,42.50934960000001,-83.7730237
1258,55384,44.9353307,-93.63444659999999
1259,49405,43.8995916,-86.1955169
1260,56301,45.4651346,-94.2515552
1261,55808,46.672836,-92.2392361
1262,56633,47.3228505,-94.4702101
1263,49505,43.0043693,-85.63320929999999
1264,53589,42.9196358,-89.2277026
1265,49091,41.8102387,-85.45818589999999
1266,44411,41.0426937,-81.04234290000001
1267,49659,44.9112157,-85.0409183
1268,48081,42.4974085,-82.89636039999999
1269,49442,43.24433,-86.1141045
1270,47905,40.4064351,-86.761749
1271,48640,43.5932134,-84.3331694
1272,54660,43.9807736,-90.4879916
1273,54660,43.9807736,-90.4879916
1274,54660,43.9807736,-90.4879916
1275,49934,47.1681179,-88.42806019999999
1276,46360,41.6985831,-86.8822445
1277,45502,39.8354706,-83.7836403
1278,60177,41.9965452,-88.314212
1279,47201,39.1265636,-85.971322
1280,44657,40.7561569,-81.0975397
1281,55450,44.8731879,-93.2156354
1282,49120,41.8177914,-86.21584969999999
1283,46312,41.6428269,-87.45048880000002
1284,55411,44.99448719999999,-93.2983975
1285,45373,40.0620944,-84.20679919999999
1286,55068,44.7530325,-93.0776568
1287,45404-2609,39.7883044,-84.1593413
1288,45750,39.4404583,-81.4498717
1289,48880,43.4519585,-84.5850997
1290,62441,39.4230968,-87.7369607
1291,48880,43.4519585,-84.5850997
1292,49017,42.39053270000001,-85.1686743
1293,56387,45.5124658,-94.2480903
1294,49304,43.9263941,-85.8690933
1295,55042,44.991515,-92.890461
1296,55304,45.2713588,-93.2743378
1297,49424,42.8564729,-86.1141045
1298,53005,43.0717382,-88.099845
1299,54701,44.7470586,-91.50150090000001
1300,46360,41.6985831,-86.8822445
1301,60084,42.2704945,-88.1388989
1302,54401,44.9810012,-89.7192132
1303,46725,41.1521887,-85.47880649999999
1304,46052,40.0503732,-86.4592091
1305,45373,40.0620944,-84.20679919999999
1306,53545,42.7328159,-89.0274915
1307,46619,41.6530149,-86.34781509999999
1308,49461,43.376782,-86.32753509999999
1309,55418,45.0196219,-93.2355522
1310,56101,43.9405985,-95.18492189999999
1311,60098,42.3439139,-88.4403883
1312,53081-3935,43.7013054,-87.7271123
1313,54301,44.4812116,-88.01674059999999
1314,54220,44.0923096,-87.7172616
1315,54143,45.1077917,-87.706831
1316,54901,44.0291228,-88.49849909999999
1317,54492,44.0291228,-88.49849909999999
1318,54241,44.2037901,-87.5988876
1319,45324,39.816412,-84.0061661
1320,54961,44.4115636,-88.7686382
1321,60085-5428,42.3641878,-87.86479609999999
1322,43701,39.98560690000001,-81.909826
1323,70126,30.0297551,-90.0125178
1324,76108,32.7747949,-97.5138947
1325,77979,28.5585152,-96.62106109999999
1326,70634,30.8101009,-93.21814769999999
1327,71483,31.91961239999999,-92.6586401
1328,72662,36.43649509999999,-93.21814769999999
1329,88101,34.5265446,-103.3125299
1330,87102,35.0848894,-106.6468148
1331,77611,29.9999105,-93.8146526
1332,78238,29.4687013,-98.6215649
1333,70458,30.2396138,-89.8224054
1334,70764,30.10605919999999,-91.3276422
1335,75051,32.7320972,-96.9907197
1336,78409,27.8025401,-97.5138947
1337,77089,29.5824916,-95.2162283
1338,87823,34.1877137,-106.947666
1339,72112,35.6038564,-91.17369939999999
1340,72342,34.4845915,-90.658333
1341,70722,30.8464719,-90.9438468
1342,87556,36.7614111,-105.5239912
1343,88301,33.7000432,-105.8290298
1344,76087,32.6095477,-97.8286368
1345,79070,36.2145432,-100.7097867
1346,70778,30.1445931,-90.85798179999999
1347,88062,33.02,-108.28
1348,70429,30.779549,-89.86602219999999
1349,70726,30.4097215,-90.8865834
1350,74107,36.0993914,-96.0573302
1351,77301,30.3120301,-95.42537569999999
1352,77042,29.7246822,-95.5564777
1353,78839,28.7319117,-99.85714159999999
1354,70510,29.8159414,-92.2630393
1355,70454,30.389017,-90.4125181
1356,75050,32.7811446,-97.0175879
1357,70363,29.5321566,-90.6962853
1358,70813,29.5321566,-90.6962853
1359,77546,29.5370503,-95.1953554
1360,78537,26.1583669,-98.0574299
1361,73152,26.1583669,-98.0574299
1362,70734,30.2127747,-91.01075519999999
1363,73130,35.4571641,-97.3462545
1364,87801,34.1054432,-106.8414374
1365,79762,31.9626279,-102.3807553
1366,78233,29.560052,-98.3636131
1367,70546,30.2478896,-92.6387795
1368,78362,27.8874836,-97.2329255
1369,73117,35.4723221,-97.4543626
1370,77532,29.9473469,-95.0390536
1371,72476,36.1296855,-90.86751339999999
1372,87102,35.0848894,-106.6468148
1373,75602,32.462781,-94.65536790000002
1374,77017,29.6908512,-95.25277410000001
1375,[blank code],29.6908512,-95.25277410000001
1376,88004,29.6908512,-95.25277410000001
1377,70510,29.8159414,-92.2630393
1378,70601,30.2293526,-93.2131232
1379,77541,29.0119861,-95.2893433
1380,72332,29.0119861,-95.2893433
1381,73080,34.9638219,-97.4597725
1382,77034,29.6124152,-95.1901384
1383,75951,30.8792611,-94.028678
1384,77562,29.8431012,-95.0494602
1385,79745,31.7473945,-102.8514837
1386,71111,32.5849881,-93.69275309999999
1387,87020,34.9452034,-108.0005933
1388,74023,34.9452034,-108.0005933
1389,73402,34.1742611,-97.14362539999999
1390,72901,35.3704608,-94.4130648
1391,87040,35.3704608,-94.4130648
1392,72076,34.8662018,-92.110378
1393,75951,30.8792611,-94.028678
1394,[blank code],30.8792611,-94.028678
1395,75501,33.3922515,-94.1309067
1396,75241,32.6604239,-96.76010570000001
1397,88202,33.4,-104.53
1398,87413,36.348812,-107.9531836
1399,75501,33.3922515,-94.1309067
1400,75670,32.5729402,-94.4182089
1401,71130,32.49,-93.77
1402,71759,33.3156547,-92.6620545
1403,70447,30.3664488,-90.20571079999999
1404,78611,30.7699023,-98.265058
1405,70542,29.9935735,-92.6586401
1406,77590,29.38527629999999,-94.9247074
1407,77020,29.7692001,-95.31547839999999
1408,71260,29.7692001,-95.31547839999999
1409,88201,33.5744944,-104.3791912
1410,71953,34.5696431,-94.19234000000002
1411,79706,31.8781368,-101.9804613
1412,72853,35.0311748,-93.1478514
1413,72450,36.044855,-90.4879916
1414,73117,35.4723221,-97.4543626
1415,77590,29.38527629999999,-94.9247074
1416,72857,34.8619789,-93.29861059999999
1417,74003,36.7340863,-96.0891032
1418,77070,29.96018789999999,-95.5587992
1419,79042,34.742916,-101.866362
1420,87532,35.9909772,-106.0817705
1421,79762,31.9626279,-102.3807553
1422,79762,31.9626279,-102.3807553
1423,73029,31.9626279,-102.3807553
1424,75401,33.1733486,-96.17391160000001
1425,70725,33.1733486,-96.17391160000001
1426,71726,33.6246828,-93.05761989999999
1427,70510,29.8159414,-92.2630393
1428,87031,34.8098989,-106.5819789
1429,77640,29.8796363,-93.9776389
1430,79111,29.8796363,-93.9776389
1431,77536,29.6790149,-95.11194069999999
1432,76110,32.7011609,-97.3354531
1433,77575,30.0265679,-94.7691586
1434,70807,30.5340755,-91.18330429999999
1435,71730,33.1872424,-92.5792482
1436,87045,33.1872424,-92.5792482
1437,78211,29.3455351,-98.56660769999999
1438,78253,29.4733158,-98.8142264
1439,76903,31.48468119999999,-100.4508956
1440,72076,34.8662018,-92.110378
1441,75115,32.5989444,-96.85654269999999
1442,71302,31.2290578,-92.3912362
1443,77530,29.7945258,-95.11194069999999
1444,74063,36.1464769,-96.19513200000002
1445,76020,32.9186258,-97.54638849999999
1446,70546,30.2478896,-92.6387795
1447,77445,30.1554291,-96.11029429999999
1448,77532,29.9473469,-95.0390536
1449,77054,29.6849782,-95.39919069999999
1450,72301,35.1377209,-90.19633639999999
1451,77020,29.7692001,-95.31547839999999
1452,87105,34.9568026,-106.6055534
1453,70459,34.9568026,-106.6055534
1454,79764,31.8840886,-102.4953899
1455,77651,29.9726308,-93.9572374
1456,77642,29.9051634,-93.8960811
1457,79336,33.6212592,-102.3463875
1458,75692,32.4936631,-94.08999109999999
1459,74339,36.9351832,-94.8676221
1460,73111,35.51454870000001,-97.47600469999999
1461,77568,29.3605746,-94.9662608
1462,75501,33.3922515,-94.1309067
1463,73145,35.4167014,-97.38407289999999
1464,77611,29.9999105,-93.8146526
1465,74021,36.3591153,-95.8353837
1466,77301,30.3120301,-95.42537569999999
1467,87311,35.6108157,-108.4988269
1468,77506,29.71601119999999,-95.2005729
1469,75160,32.7630226,-96.30134319999999
1470,72076,34.8662018,-92.110378
1471,79706,31.8781368,-101.9804613
1472,74010,35.7905427,-96.365157
1473,68601,41.488769,-97.3084571
1474,67219,37.7618735,-97.31925419999999
1475,67219,37.7618735,-97.31925419999999
